"src","total_con","num_of_des","total_failed","des_list","id_list","con_per_des","success_to_fail_ratio"
"C3660",1,1,0,"C2106","2100",1,0
"C16156",1,1,0,"C457","2106",1,0
"C20055",1,1,0,"C625","2107",1,0
"C22123",1,1,0,"C457","2108",1,0
"C10432",1,1,0,"C467","2110",1,0
"C9370",1,1,0,"C625","2119",1,0
"C12156",1,1,0,"C586","2120",1,0
"C7936",1,1,0,"C625","2122",1,0
"C229",1,1,0,"C528","2123",1,0
"C16698",1,1,0,"C743","2125",1,0
"C12564",1,1,0,"C467","2127",1,0
"C17996",1,1,0,"C586","2128",1,0
"C6521",1,1,0,"C529","2129",1,0
"C12525",1,1,0,"C3173","2135",1,0
"C3738",1,1,0,"C457","2136",1,0
"C9270",1,1,0,"C801","2138",1,0
"C22218",1,1,0,"C586","2140",1,0
"C14421",1,1,0,"C612","2142",1,0
"C6924",1,1,0,"C625","2144",1,0
"C9910",1,1,0,"C528","2146",1,0
"C3949",1,1,0,"C586","2151",1,0
"C7728",1,1,0,"C528","2156",1,0
"C1519",1,1,0,"C1065","2158",1,0
"C12887",1,1,0,"C529","2161",1,0
"C5129",1,1,0,"C529","2164",1,0
"C2083",1,1,0,"C586","2169",1,0
"C19067",1,1,0,"C625","2170",1,0
"C2852",1,1,0,"C529","2171",1,0
"C12296",1,1,0,"C625","2175",1,0
"C5949",1,1,0,"C457","2176",1,0
"C10140",1,1,0,"C2106","2178",1,0
"C19052",1,1,0,"C586","2183",1,0
"C4",1,1,0,"C467","2184",1,0
"C18244",1,1,0,"C586","2185",1,0
"C18469",1,1,0,"C529","2189",1,0
"C9547",1,1,0,"C586","2190",1,0
"C14087",1,1,0,"C625","2191",1,0
"C3210",1,1,0,"C612","2192",1,0
"C8515",1,1,0,"C457","2194",1,0
"C10931",1,1,0,"C612","2196",1,0
"C16843",1,1,0,"C586","2197",1,0
"C9357",1,1,0,"C586","2199",1,0
"C4589",1,1,0,"C528","2201",1,0
"C4013",1,1,0,"C2106","2207",1,0
"C815",1,1,0,"C1940","2209",1,0
"C13244",1,1,0,"C1487","2211",1,0
"C2450",1,1,0,"C612","2212",1,0
"C5186",1,1,0,"C1065","2215",1,0
"C4533",1,1,0,"C1065","2216",1,0
"C497",1,1,0,"C10","2218",1,0
"C17150",1,1,0,"C625","2263",1,0
"C22029",1,1,0,"C586","2265",1,0
"C10317",1,1,0,"C612","2267",1,0
"C16344",1,1,0,"C457","2277",1,0
"C3604",1,1,0,"C1065","2280",1,0
"C2733",1,1,0,"C586","2285",1,0
"C20884",1,1,0,"C457","2287",1,0
"C17957",1,1,0,"C586","2289",1,0
"C1421",1,1,0,"C586","2290",1,0
"C3584",1,1,0,"C528","2291",1,0
"C13119",1,1,0,"C586","2297",1,0
"C22116",1,1,0,"C528","2301",1,0
"C2446",1,1,0,"C625","2304",1,0
"C713",1,1,0,"C467","2307",1,0
"C10670",1,1,0,"C2106","2313",1,0
"C17783",1,1,0,"C585","2314",1,0
"C16328",1,1,0,"C586","2316",1,0
"C5151",1,1,0,"C11039","2317",1,0
"C6104",1,1,0,"C467","2318",1,0
"C9002",1,1,0,"C586","2324",1,0
"C3029",1,1,0,"C467","2328",1,0
"C4122",1,1,0,"C625","2329",1,0
"C149",1,1,0,"C586","2330",1,0
"C8631",1,1,0,"C586","2331",1,0
"C15266",1,1,0,"C467","2334",1,0
"C2032",1,1,0,"C1065","2336",1,0
"C5967",1,1,0,"C2106","2339",1,0
"C6363",1,1,0,"C457","2342",1,0
"C8377",1,1,0,"C529","2344",1,0
"C20123",1,1,0,"C467","2345",1,0
"C17286",1,1,0,"C1065","2348",1,0
"C601",1,1,0,"C625","2350",1,0
"C18996",1,1,0,"C625","2351",1,0
"C12960",1,1,0,"C467","2354",1,0
"C19033",1,1,0,"C457","2363",1,0
"C18421",1,1,0,"C743","2365",1,0
"C4208",1,1,0,"C529","2373",1,0
"C3226",1,1,0,"C586","2374",1,0
"C16518",1,1,0,"C529","2375",1,0
"C11844",1,1,0,"C457","2376",1,0
"C10249",1,1,0,"C467","2377",1,0
"C11866",1,1,0,"C2106","2382",1,0
"C17718",1,1,0,"C457","2386",1,0
"C6219",1,1,0,"C528","2390",1,0
"C20491",1,1,0,"C529","2393",1,0
"C6693",1,1,0,"C1065","2394",1,0
"C21653",1,1,0,"C586","2396",1,0
"C20005",1,1,0,"C625","2397",1,0
"C2844",1,1,0,"C467","2404",1,0
"C10221",1,1,0,"C3173","2406",1,0
"C15213",1,1,0,"C467","2408",1,0
"C9741",1,1,0,"C529","2415",1,0
"C3553",1,1,0,"C5170","2423",1,0
"C10307",1,1,0,"C529","2424",1,0
"C8758",1,1,0,"C612","2429",1,0
"C509",1,1,0,"C586","2433",1,0
"C6853",1,1,0,"C457","2439",1,0
"C16241",1,1,0,"C457","2444",1,0
"C18580",1,1,0,"C612","2447",1,0
"C10093",1,1,0,"C528","2450",1,0
"C12380",1,1,0,"C612","2451",1,0
"C927",1,1,0,"C1065","2455",1,0
"C3518",1,1,0,"C612","2456",1,0
"C3888",1,1,0,"C528","2460",1,0
"C5071",1,1,0,"C529","2466",1,0
"C1211",1,1,0,"C457","2468",1,0
"C10423",1,1,0,"C612","2474",1,0
"C407",1,1,0,"C457","2476",1,0
"C20371",1,1,0,"C529","2477",1,0
"C21258",1,1,0,"C457","2480",1,0
"C886",1,1,0,"C743","2486",1,0
"C12484",1,1,0,"C2162","2487",1,0
"C13853",1,1,0,"C529","2488",1,0
"C9030",1,1,0,"C467","2491",1,0
"C17757",1,1,0,"C467","2493",1,0
"C1961",1,1,0,"C2106","2496",1,0
"C88",1,1,0,"C612","2500",1,0
"C1172",1,1,0,"C457","2501",1,0
"C11697",1,1,0,"C528","2502",1,0
"C1634",1,1,0,"C529","2504",1,0
"C11246",1,1,0,"C529","2514",1,0
"C840",1,1,0,"C529","2515",1,0
"C12954",1,1,0,"C2106","2516",1,0
"C8593",1,1,0,"C585","2517",1,0
"C1999",1,1,0,"C1065","2519",1,0
"C17235",1,1,0,"C586","2520",1,0
"C10368",1,1,0,"C801","2525",1,0
"C824",1,1,0,"C586","2526",1,0
"C20087",1,1,0,"C1065","2527",1,0
"C6155",1,1,0,"C6167","2529",1,0
"C961",1,1,0,"C528","2531",1,0
"C7375",1,1,0,"C1065","2544",1,0
"C19793",1,1,0,"C529","2547",1,0
"C7639",1,1,0,"C1065","2553",1,0
"C1168",1,1,0,"C529","2554",1,0
"C6739",1,1,0,"C529","2555",1,0
"C7962",1,1,0,"C585","2562",1,0
"C14964",1,1,0,"C457","2565",1,0
"C12206",1,1,0,"C801","2566",1,0
"C13724",1,1,0,"C528","2567",1,0
"C21519",1,1,0,"C529","2570",1,0
"C9835",1,1,0,"C528","2577",1,0
"C4569",1,1,0,"C586","2578",1,0
"C126",1,1,0,"C457","2580",1,0
"C1740",1,1,0,"C529","2585",1,0
"C2792",1,1,0,"C2106","2586",1,0
"C21353",1,1,0,"C529","2596",1,0
"C15618",1,1,0,"C2106","2597",1,0
"C205",1,1,0,"C529","2598",1,0
"C17524",1,1,0,"C529","2600",1,0
"C1203",1,1,0,"C457","2601",1,0
"C15226",1,1,0,"C528","2602",1,0
"C20145",1,1,0,"C528","2603",1,0
"C10313",1,1,0,"C625","2605",1,0
"C17197",1,1,0,"C612","2609",1,0
"C9448",1,1,0,"C586","2611",1,0
"C1835",1,1,0,"C586","2612",1,0
"C2313",1,1,0,"C2106","2614",1,0
"C1117",1,1,0,"C2106","2615",1,0
"C284",1,1,0,"C529","2618",1,0
"C5024",1,1,0,"C612","2619",1,0
"C6994",1,1,0,"C457","2622",1,0
"C7063",1,1,0,"C467","2623",1,0
"C11407",1,1,0,"C625","2624",1,0
"C11785",1,1,0,"C612","2626",1,0
"C5799",1,1,0,"C457","2642",1,0
"C14672",1,1,0,"C528","2646",1,0
"C17943",1,1,0,"C2106","2649",1,0
"C170",1,1,0,"C457","2650",1,0
"C14987",1,1,0,"C2106","2654",1,0
"C4267",1,1,0,"C585","2656",1,0
"C10169",1,1,0,"C586","2658",1,0
"C7146",1,1,0,"C625","2660",1,0
"C280",1,1,0,"C457","2662",1,0
"C7948",1,1,0,"C612","2664",1,0
"C19932",1,1,0,"C586","2667",1,0
"C6885",1,1,0,"C586","2670",1,0
"C17334",1,1,0,"C625","2675",1,0
"C10392",1,1,0,"C1065","2676",1,0
"C5975",1,1,0,"C612","2677",1,0
"C17408",1,1,0,"C612","2679",1,0
"C20322",1,1,0,"C528","2683",1,0
"C4693",1,1,0,"C612","2687",1,0
"C1447",1,1,0,"C457","2688",1,0
"C26645",1,1,0,"C586","2690",1,0
"C555",1,1,0,"C3443","2692",1,0
"C19528",1,1,0,"C625","2693",1,0
"C975",1,1,0,"C457","2695",1,0
"C15556",1,1,0,"C467","2699",1,0
"C12111",1,1,0,"C2162","2700",1,0
"C14951",1,1,0,"C1065","2703",1,0
"C4398",1,1,0,"C528","2705",1,0
"C9172",1,1,0,"C467","2706",1,0
"C2406",1,1,0,"C1065","2710",1,0
"C12448",1,1,0,"C529","2712",1,0
"C462",1,1,0,"C457","2714",1,0
"C20684",1,1,0,"C467","2720",1,0
"C632",1,1,0,"C1065","2721",1,0
"C2300",1,1,0,"C457","2722",1,0
"C15478",1,1,0,"C467","2724",1,0
"C8076",1,1,0,"C1065","2725",1,0
"C6423",1,1,0,"C467","2726",1,0
"C13859",1,1,0,"C586","2728",1,0
"C7219",1,1,0,"C2162","2729",1,0
"C5410",1,1,0,"C586","2731",1,0
"C13918",1,1,0,"C457","2732",1,0
"C12659",1,1,0,"C1065","2733",1,0
"C9583",1,1,0,"C586","2735",1,0
"C1040",1,1,0,"C612","2739",1,0
"C3622",1,1,0,"C529","2740",1,0
"C6377",1,1,0,"C612","2747",1,0
"C3514",1,1,0,"C457","2748",1,0
"C5557",1,1,0,"C625","2750",1,0
"C12568",1,1,0,"C586","2751",1,0
"C1387",1,1,0,"C3173","2752",1,0
"C1178",1,1,0,"C528","2754",1,0
"C6793",1,1,0,"C625","2756",1,0
"C8094",1,1,0,"C528","2757",1,0
"C8619",1,1,0,"C625","2758",1,0
"C14001",1,1,0,"C529","2760",1,0
"C20948",1,1,0,"C1065","2761",1,0
"C14061",1,1,0,"C1065","2768",1,0
"C8322",1,1,0,"C1065","2769",1,0
"C9698",1,1,0,"C1065","2777",1,0
"C16965",1,1,0,"C612","2782",1,0
"C483",1,1,0,"C457","2788",1,0
"C11441",1,1,0,"C457","2789",1,0
"C13416",1,1,0,"C467","2791",1,0
"C18810",1,1,0,"C586","2792",1,0
"C17538",1,1,0,"C612","2793",1,0
"C7904",1,1,0,"C2106","2795",1,0
"C4490",1,1,0,"C528","2796",1,0
"C19468",1,1,0,"C467","2798",1,0
"C7032",1,1,0,"C1065","2800",1,0
"C6843",1,1,0,"C586","2802",1,0
"C20679",1,1,0,"C457","2806",1,0
"C3647",1,1,0,"C612","2807",1,0
"C1303",1,1,0,"C586","2808",1,0
"C14125",1,1,0,"C529","2824",1,0
"C3493",1,1,0,"C612","2836",1,0
"C6657",1,1,0,"C529","2837",1,0
"C3928",1,1,0,"C2855","2840",1,0
"C183",1,1,0,"C467","2845",1,0
"C14692",1,1,0,"C528","2848",1,0
"C9871",1,1,0,"C625","2849",1,0
"C11733",1,1,0,"C457","2851",1,0
"C19208",1,1,0,"C2162","2854",1,0
"C12263",1,1,0,"C457","2859",1,0
"C177",1,1,0,"C625","2860",1,0
"C16505",1,1,0,"C586","2863",1,0
"C5874",1,1,0,"C467","2864",1,0
"C21910",1,1,0,"C625","2865",1,0
"C969",1,1,0,"C467","2866",1,0
"C8264",1,1,0,"C586","2867",1,0
"C1741",1,1,0,"C467","2870",1,0
"C4905",1,1,0,"C585","2871",1,0
"C8217",1,1,0,"C1065","2873",1,0
"C16264",1,1,0,"C2162","2874",1,0
"C8084",1,1,0,"C1065","2876",1,0
"C3439",1,1,0,"C625","2880",1,0
"C19758",1,1,0,"C528","2881",1,0
"C658",1,1,0,"C586","2886",1,0
"C872",1,1,0,"C612","2896",1,0
"C10843",1,1,0,"C612","2897",1,0
"C1706",1,1,0,"C1065","2898",1,0
"C1242",1,1,0,"C528","2901",1,0
"C8182",1,1,0,"C625","2903",1,0
"C646",1,1,0,"C586","2904",1,0
"C9378",1,1,0,"C1065","2920",1,0
"C20155",1,1,0,"C586","2923",1,0
"C3238",1,1,0,"C586","2924",1,0
"C4381",1,1,0,"C612","2925",1,0
"C1701",1,1,0,"C1065","2926",1,0
"C9986",1,1,0,"C2683","2928",1,0
"C3046",1,1,0,"C529","2934",1,0
"C1587",1,1,0,"C2106","2936",1,0
"C3050",1,1,0,"C612","2937",1,0
"C3748",1,1,0,"C586","2942",1,0
"C1650",1,1,0,"C3173","2944",1,0
"C13068",1,1,0,"C586","2945",1,0
"C667",1,1,0,"C586","2946",1,0
"C19852",1,1,0,"C395","2949",1,0
"C2295",1,1,0,"C467","2951",1,0
"C7726",1,1,0,"C612","2954",1,0
"C12230",1,1,0,"C625","2956",1,0
"C8326",1,1,0,"C5618","2960",1,0
"C16691",1,1,0,"C528","2964",1,0
"C16746",1,1,0,"C625","2965",1,0
"C8895",1,1,0,"C457","2967",1,0
"C13827",1,1,0,"C528","2974",1,0
"C20120",1,1,0,"C467","2977",1,0
"C3682",1,1,0,"C625","2984",1,0
"C12389",1,1,0,"C528","2988",1,0
"C7270",1,1,0,"C586","2989",1,0
"C1906",1,1,0,"C529","2990",1,0
"C591",1,1,0,"C625","2991",1,0
"C15001",1,1,0,"C586","2996",1,0
"C54",1,1,0,"C586","2999",1,0
"C16510",1,1,0,"C529","3001",1,0
"C19618",1,1,0,"C586","3002",1,0
"C9044",1,1,0,"C457","3003",1,0
"C13861",1,1,0,"C612","3004",1,0
"C7908",1,1,0,"C1065","3005",1,0
"C6598",1,1,0,"C528","3007",1,0
"C13054",1,1,0,"C457","3008",1,0
"C6213",1,1,0,"C625","3009",1,0
"C7290",1,1,0,"C625","3012",1,0
"C8721",1,1,0,"C467","3020",1,0
"C8633",1,1,0,"C612","3021",1,0
"C1771",1,1,0,"C1065","3023",1,0
"C14460",1,1,0,"C612","3024",1,0
"C18621",1,1,0,"C586","3027",1,0
"C10512",1,1,0,"C529","3029",1,0
"C11583",1,1,0,"C528","3031",1,0
"C2972",1,1,0,"C1065","3033",1,0
"C13197",1,1,0,"C528","3035",1,0
"C1952",1,1,0,"C529","3036",1,0
"C8789",1,1,0,"C2106","3039",1,0
"C6177",1,1,0,"C612","3053",1,0
"C21176",1,1,0,"C586","3056",1,0
"C21076",1,1,0,"C545","3062",1,0
"C18898",1,1,0,"C612","3063",1,0
"C1251",1,1,0,"C2106","3067",1,0
"C3075",1,1,0,"C529","3068",1,0
"C2089",1,1,0,"C467","3070",1,0
"C15351",1,1,0,"C1065","3071",1,0
"C17370",1,1,0,"C467","3074",1,0
"C21767",1,1,0,"C528","3080",1,0
"C20802",1,1,0,"C528","3082",1,0
"C8009",1,1,0,"C586","3084",1,0
"C18597",1,1,0,"C528","3085",1,0
"C307",1,1,0,"C625","3086",1,0
"C4979",1,1,0,"C528","3088",1,0
"C1976",1,1,0,"C2106","3089",1,0
"C18939",1,1,0,"C1065","3092",1,0
"C17905",1,1,0,"C457","3093",1,0
"C15480",1,1,0,"C625","3094",1,0
"C12451",1,1,0,"C585","3099",1,0
"C3003",1,1,0,"C612","3103",1,0
"C7769",1,1,0,"C2106","3105",1,0
"C11267",1,1,0,"C586","3107",1,0
"C21446",1,1,0,"C9945","3109",1,0
"C7552",1,1,0,"C528","3110",1,0
"C3937",1,1,0,"C1644","3113",1,0
"C6869",1,1,0,"C801","3118",1,0
"C5884",1,1,0,"C625","3119",1,0
"C14832",1,1,0,"C529","3123",1,0
"C310",1,1,0,"C467","3124",1,0
"C3070",1,1,0,"C528","3132",1,0
"C9890",1,1,0,"C625","3134",1,0
"C6653",1,1,0,"C586","3138",1,0
"C3921",1,1,0,"C3173","3140",1,0
"C6851",1,1,0,"C1065","3143",1,0
"C5089",1,1,0,"C2106","3145",1,0
"C8698",1,1,0,"C529","3150",1,0
"C7529",1,1,0,"C586","3151",1,0
"C21380",1,1,0,"C586","3152",1,0
"C5283",1,1,0,"C612","3154",1,0
"C13109",1,1,0,"C528","3155",1,0
"C10978",1,1,0,"C457","3157",1,0
"C11706",1,1,0,"C612","3158",1,0
"C7352",1,1,0,"C1065","3159",1,0
"C7767",1,1,0,"C612","3164",1,0
"C5086",1,1,0,"C529","3169",1,0
"C366",1,1,0,"C586","3170",1,0
"C19412",1,1,0,"C612","3173",1,0
"C2744",1,1,0,"C2106","3175",1,0
"C17231",1,1,0,"C586","3181",1,0
"C9053",1,1,0,"C457","3183",1,0
"C14698",1,1,0,"C2106","3184",1,0
"C1564",1,1,0,"C467","3187",1,0
"C18650",1,1,0,"C1065","3189",1,0
"C5433",1,1,0,"C586","3191",1,0
"C17626",1,1,0,"C586","3193",1,0
"C13578",1,1,0,"C586","3194",1,0
"C1157",1,1,0,"C467","3198",1,0
"C12755",1,1,0,"C529","3199",1,0
"C1839",1,1,0,"C612","3203",1,0
"C2347",1,1,0,"C1065","3206",1,0
"C16247",1,1,0,"C586","3208",1,0
"C14557",1,1,0,"C586","3210",1,0
"C6501",1,1,0,"C528","3217",1,0
"C20900",1,1,0,"C528","3220",1,0
"C2084",1,1,0,"C467","3222",1,0
"C21908",1,1,0,"C457","3226",1,0
"C5299",1,1,0,"C625","3227",1,0
"C3732",1,1,0,"C529","3234",1,0
"C16894",1,1,0,"C1065","3235",1,0
"C10076",1,1,0,"C612","3237",1,0
"C333",1,1,0,"C625","3239",1,0
"C2317",1,1,0,"C625","3240",1,0
"C9204",1,1,0,"C457","3245",1,0
"C19938",1,1,0,"C528","3258",1,0
"C1962",1,1,0,"C1191","3262",1,0
"C14197",1,1,0,"C467","3266",1,0
"C2761",1,1,0,"C1065","3271",1,0
"C12747",1,1,0,"C467","3272",1,0
"C15797",1,1,0,"C586","3275",1,0
"C13816",1,1,0,"C528","3278",1,0
"C18969",1,1,0,"C457","3280",1,0
"C16772",1,1,0,"C625","3281",1,0
"C21507",1,1,0,"C529","3286",1,0
"C16243",1,1,0,"C457","3289",1,0
"C11153",1,1,0,"C2106","3292",1,0
"C1063",1,1,0,"C586","3294",1,0
"C6167",1,1,0,"C529","3297",1,0
"C1836",1,1,0,"C457","3299",1,0
"C1503",1,1,0,"C457","3304",1,0
"C10430",1,1,0,"C1065","3310",1,0
"C5339",1,1,0,"C457","3311",1,0
"C18520",1,1,0,"C3173","3316",1,0
"C21014",1,1,0,"C467","3317",1,0
"C9199",1,1,0,"C586","3320",1,0
"C896",1,1,0,"C528","3323",1,0
"C8635",1,1,0,"C457","3324",1,0
"C10230",1,1,0,"C529","3325",1,0
"C9914",1,1,0,"C586","3327",1,0
"C19339",1,1,0,"C586","3328",1,0
"C4576",1,1,0,"C529","3329",1,0
"C6198",1,1,0,"C529","3330",1,0
"C1651",1,1,0,"C612","3332",1,0
"C707",1,1,0,"C1065","3333",1,0
"C8688",1,1,0,"C467","3337",1,0
"C3223",1,1,0,"C2106","3344",1,0
"C5646",1,1,0,"C457","3345",1,0
"C13335",1,1,0,"C528","3349",1,0
"C12611",1,1,0,"C586","3350",1,0
"C9011",1,1,0,"C585","3353",1,0
"C13016",1,1,0,"C625","3355",1,0
"C5269",1,1,0,"C467","3357",1,0
"C7029",1,1,0,"C612","3359",1,0
"C1358",1,1,0,"C612","3360",1,0
"C15558",1,1,0,"C625","3361",1,0
"C420",1,1,0,"C457","3363",1,0
"C3145",1,1,0,"C457","3367",1,0
"C21120",1,1,0,"C612","3368",1,0
"C14665",1,1,0,"C586","3370",1,0
"C10353",1,1,0,"C457","3374",1,0
"C6445",1,1,0,"C529","3376",1,0
"C18842",1,1,0,"C801","3377",1,0
"C16050",1,1,0,"C1065","3380",1,0
"C17192",1,1,0,"C457","3382",1,0
"C9473",1,1,0,"C3173","3383",1,0
"C20305",1,1,0,"C529","3384",1,0
"C19879",1,1,0,"C2106","3387",1,0
"C12868",1,1,0,"C586","3392",1,0
"C13813",1,1,0,"C3034","3393",1,0
"C10194",1,1,0,"C625","3394",1,0
"C649",1,1,0,"C612","3395",1,0
"C9471",1,1,0,"C1065","3396",1,0
"C7251",1,1,0,"C586","3399",1,0
"C18018",1,1,0,"C612","3400",1,0
"C12063",1,1,0,"C1065","3402",1,0
"C1359",1,1,0,"C467","3404",1,0
"C15701",1,1,0,"C2106","3408",1,0
"C14260",1,1,0,"C457","3409",1,0
"C16811",1,1,0,"C529","3411",1,0
"C19421",1,1,0,"C457","3416",1,0
"C17595",1,1,0,"C528","3418",1,0
"C8577",1,1,0,"C586","3421",1,0
"C2661",1,1,0,"C586","3424",1,0
"C1314",1,1,0,"C457","3425",1,0
"C13410",1,1,0,"C612","3426",1,0
"C7308",1,1,0,"C457","3432",1,0
"C20758",1,1,0,"C529","3441",1,0
"C6606",1,1,0,"C586","3442",1,0
"C21459",1,1,0,"C529","3445",1,0
"C12115",1,1,0,"C586","3446",1,0
"C25845",1,1,0,"C625","3457",1,0
"C1588",1,1,0,"C1065","3462",1,0
"C8825",1,1,0,"C743","3464",1,0
"C17058",1,1,0,"C625","3465",1,0
"C6937",1,1,0,"C528","3467",1,0
"C9799",1,1,0,"C467","3469",1,0
"C7069",1,1,0,"C2106","3470",1,0
"C21674",1,1,0,"C529","3472",1,0
"C2387",1,1,0,"C467","3476",1,0
"C22048",1,1,0,"C612","3479",1,0
"C7830",1,1,0,"C2106","3481",1,0
"C5837",1,1,0,"C457","3482",1,0
"C5763",1,1,0,"C110","3484",1,0
"C17039",1,1,0,"C1065","3485",1,0
"C13593",1,1,0,"C2106","3488",1,0
"C16301",1,1,0,"C1065","3490",1,0
"C3665",1,1,0,"C625","3492",1,0
"C16277",1,1,0,"C585","3496",1,0
"C7976",1,1,0,"C529","3497",1,0
"C85",1,1,0,"C457","3507",1,0
"C17392",1,1,0,"C529","3508",1,0
"C13372",1,1,0,"C625","3513",1,0
"C1",1,1,0,"C528","3518",1,0
"C12702",1,1,0,"C625","3522",1,0
"C5188",1,1,0,"C528","3523",1,0
"C16177",1,1,0,"C528","3524",1,0
"C245",1,1,0,"C612","3527",1,0
"C11147",1,1,0,"C529","3539",1,0
"C17",1,1,0,"C2106","3541",1,0
"C7034",1,1,0,"C625","3543",1,0
"C3096",1,1,0,"C467","3545",1,0
"C12929",1,1,0,"C528","3546",1,0
"C16352",1,1,0,"C2106","3547",1,0
"C9685",1,1,0,"C2106","3548",1,0
"C16953",1,1,0,"C467","3552",1,0
"C8949",1,1,0,"C467","3553",1,0
"C265",1,1,0,"C1065","3555",1,0
"C11821",1,1,0,"C2106","3563",1,0
"C3974",1,1,0,"C529","3565",1,0
"C8180",1,1,0,"C625","3568",1,0
"C5028",1,1,0,"C529","3572",1,0
"C1166",1,1,0,"C1065","3573",1,0
"C8297",1,1,0,"C625","3575",1,0
"C4810",1,1,0,"C586","3576",1,0
"C5577",1,1,0,"C612","3578",1,0
"C2639",1,1,0,"C467","3579",1,0
"C8165",1,1,0,"C612","3583",1,0
"C6008",1,1,0,"C467","3585",1,0
"C16436",1,1,0,"C1065","3595",1,0
"C10701",1,1,0,"C2106","3597",1,0
"C11677",1,1,0,"C586","3599",1,0
"C15622",1,1,0,"C2106","3601",1,0
"C132",1,1,0,"C586","3604",1,0
"C917",1,1,0,"C2106","3607",1,0
"C18634",1,1,0,"C586","3608",1,0
"C8174",1,1,0,"C395","3610",1,0
"C11290",1,1,0,"C1065","3611",1,0
"C8647",1,1,0,"C625","3613",1,0
"C20498",1,1,0,"C3287","3619",1,0
"C2902",1,1,0,"C625","3622",1,0
"C21106",1,1,0,"C612","3623",1,0
"C2594",1,1,0,"C2106","3632",1,0
"C18040",1,1,0,"C612","3639",1,0
"C423",1,1,0,"C625","3640",1,0
"C1078",1,1,0,"C528","3641",1,0
"C19424",1,1,0,"C801","3643",1,0
"C2669",1,1,0,"C457","3650",1,0
"C20607",1,1,0,"C586","3651",1,0
"C9272",1,1,0,"C2162","3658",1,0
"C2067",1,1,0,"C529","3662",1,0
"C10407",1,1,0,"C2106","3666",1,0
"C2504",1,1,0,"C2106","3667",1,0
"C6183",1,1,0,"C2106","3673",1,0
"C7808",1,1,0,"C586","3675",1,0
"C13881",1,1,0,"C1065","3679",1,0
"C6643",1,1,0,"C625","3683",1,0
"C211",1,1,0,"C1065","3690",1,0
"C1853",1,1,0,"C1065","3692",1,0
"C1181",1,1,0,"C528","3699",1,0
"C15948",1,1,0,"C1065","3702",1,0
"C3726",1,1,0,"C457","3703",1,0
"C16326",1,1,0,"C1065","3704",1,0
"C13020",1,1,0,"C586","3705",1,0
"C17456",1,1,0,"C1065","3708",1,0
"C8533",1,1,0,"C586","3709",1,0
"C6918",1,1,0,"C1065","3712",1,0
"C379",1,1,0,"C612","3716",1,0
"C6859",1,1,0,"C625","3724",1,0
"C10386",1,1,0,"C586","3726",1,0
"C13873",1,1,0,"C529","3729",1,0
"C471",1,1,0,"C625","3730",1,0
"C11180",1,1,0,"C457","3732",1,0
"C18048",1,1,0,"C625","3738",1,0
"C5439",1,1,0,"C528","3743",1,0
"C15198",1,1,0,"C586","3744",1,0
"C1374",1,1,0,"C586","3745",1,0
"C7792",1,1,0,"C612","3751",1,0
"C3038",1,1,0,"C1065","3754",1,0
"C6752",1,1,0,"C467","3761",1,0
"C11219",1,1,0,"C528","3762",1,0
"C144",1,1,0,"C1065","3764",1,0
"C11663",1,1,0,"C743","3765",1,0
"C20099",1,1,0,"C625","3770",1,0
"C20738",1,1,0,"C528","3773",1,0
"C19696",1,1,0,"C528","3776",1,0
"C6891",1,1,0,"C586","3778",1,0
"C22016",1,1,0,"C2106","3780",1,0
"C12071",1,1,0,"C457","3782",1,0
"C607",1,1,0,"C457","3786",1,0
"C11868",1,1,0,"C625","3787",1,0
"C20274",1,1,0,"C467","3788",1,0
"C2981",1,1,0,"C457","3790",1,0
"C3025",1,1,0,"C2106","3799",1,0
"C14940",1,1,0,"C529","3808",1,0
"C380",1,1,0,"C1065","3809",1,0
"C12164",1,1,0,"C586","3810",1,0
"C10767",1,1,0,"C529","3811",1,0
"C18668",1,1,0,"C529","3819",1,0
"C7016",1,1,0,"C586","3823",1,0
"C14225",1,1,0,"C529","3824",1,0
"C15365",1,1,0,"C457","3827",1,0
"C11103",1,1,0,"C2106","3828",1,0
"C137",1,1,0,"C457","3831",1,0
"C1360",1,1,0,"C625","3834",1,0
"C6785",1,1,0,"C467","3835",1,0
"C5902",1,1,0,"C529","3836",1,0
"C17327",1,1,0,"C457","3846",1,0
"C295",1,1,0,"C529","3847",1,0
"C2235",1,1,0,"C625","3850",1,0
"C739",1,1,0,"C625","3852",1,0
"C7714",1,1,0,"C612","3853",1,0
"C1424",1,1,0,"C457","3854",1,0
"C10865",1,1,0,"C467","3857",1,0
"C11244",1,1,0,"C529","3858",1,0
"C13001",1,1,0,"C457","3861",1,0
"C13901",1,1,0,"C586","3864",1,0
"C1998",1,1,0,"C529","3867",1,0
"C6705",1,1,0,"C586","3868",1,0
"C19178",1,1,0,"C1065","3872",1,0
"C12436",1,1,0,"C529","3874",1,0
"C859",1,1,0,"C467","3876",1,0
"C1816",1,1,0,"C467","3878",1,0
"C722",1,1,0,"C457","3879",1,0
"C1647",1,1,0,"C625","3880",1,0
"C11049",1,1,0,"C457","3883",1,0
"C4260",1,1,0,"C528","3890",1,0
"C1199",1,1,0,"C3173","3891",1,0
"C1366",1,1,0,"C92","3892",1,0
"C6318",1,1,0,"C612","3895",1,0
"C1288",1,1,0,"C457","3902",1,0
"C11204",1,1,0,"C467","3908",1,0
"C13505",1,1,0,"C586","3910",1,0
"C13090",1,1,0,"C743","3913",1,0
